Taxon	ATP6_trimmed	ATP6_trimmed	ATP6_trimmed	ATP6_trimmed	ATP6_trimmed	ATP6_trimmed	ATP6_trimmed	ATP6_trimmed	ATP8_trimmed	ATP8_trimmed	ATP8_trimmed	ATP8_trimmed	ATP8_trimmed	ATP8_trimmed	ATP8_trimmed	ATP8_trimmed	COX1_trimmed	COX1_trimmed	COX1_trimmed	COX1_trimmed	COX1_trimmed	COX1_trimmed	COX1_trimmed	COX1_trimmed	COX2_trimmed	COX2_trimmed	COX2_trimmed	COX2_trimmed	COX2_trimmed	COX2_trimmed	COX2_trimmed	COX2_trimmed	COX3_trimmed	COX3_trimmed	COX3_trimmed	COX3_trimmed	COX3_trimmed	COX3_trimmed	COX3_trimmed	COX3_trimmed	CYTB_trimmed	CYTB_trimmed	CYTB_trimmed	CYTB_trimmed	CYTB_trimmed	CYTB_trimmed	CYTB_trimmed	CYTB_trimmed	ND1_trimmed	ND1_trimmed	ND1_trimmed	ND1_trimmed	ND1_trimmed	ND1_trimmed	ND1_trimmed	ND1_trimmed	ND2_trimmed	ND2_trimmed	ND2_trimmed	ND2_trimmed	ND2_trimmed	ND2_trimmed	ND2_trimmed	ND2_trimmed	ND3_trimmed	ND3_trimmed	ND3_trimmed	ND3_trimmed	ND3_trimmed	ND3_trimmed	ND3_trimmed	ND3_trimmed	ND4L_trimmed	ND4L_trimmed	ND4L_trimmed	ND4L_trimmed	ND4L_trimmed	ND4L_trimmed	ND4L_trimmed	ND4L_trimmed	ND4_trimmed	ND4_trimmed	ND4_trimmed	ND4_trimmed	ND4_trimmed	ND4_trimmed	ND4_trimmed	ND4_trimmed	ND5_trimmed	ND5_trimmed	ND5_trimmed	ND5_trimmed	ND5_trimmed	ND5_trimmed	ND5_trimmed	ND5_trimmed	ND6_trimmed	ND6_trimmed	ND6_trimmed	ND6_trimmed	ND6_trimmed	ND6_trimmed	ND6_trimmed	ND6_trimmed	rrnl_trimmed	rrnl_trimmed	rrnl_trimmed	rrnl_trimmed	rrnl_trimmed	rrnl_trimmed	rrnl_trimmed	rrnl_trimmed	rrns_trimmed	rrns_trimmed	rrns_trimmed	rrns_trimmed	rrns_trimmed	rrns_trimmed	rrns_trimmed	rrns_trimmed	Mean_GC_pct	Mean_AT_pct	Mean_GC_skew	Mean_AT_skew
NC_007702.1_Tamtam	25.5162	74.4838	-0.2832	-0.0337	9.1445	16.3717	35.9882	38.4956	20.1258	79.8742	-0.7500	0.0551	2.5157	17.6101	42.1384	37.7358	31.9010	68.0990	-0.0816	-0.0650	14.6484	17.2526	31.8359	36.2630	28.2164	71.7836	-0.0984	-0.0387	12.7193	15.4971	34.5029	37.2807	30.3685	69.6315	-0.1213	-0.0766	13.3418	17.0267	32.1474	37.4841	28.5714	71.4286	-0.0988	-0.1210	12.8748	15.6966	31.3933	40.0353	23.7624	76.2376	-0.3519	0.2900	7.7008	16.0616	49.1749	27.0627	21.6926	78.3074	-0.3363	-0.0559	7.1984	14.4942	36.9650	41.3424	26.5537	73.4463	-0.2340	-0.0923	10.1695	16.3842	33.3333	40.1130	18.4397	81.5603	-0.3077	0.2261	6.3830	12.0567	50.0000	31.5603	23.2610	76.7390	-0.2990	0.2515	8.1526	15.1085	48.0180	28.7210	21.8507	78.1493	-0.3005	0.2040	7.6418	14.2090	47.0448	31.1045	17.5649	82.4351	-0.2045	-0.1090	6.9860	10.5788	36.7265	45.7086	23.7430	76.2570	-0.4431	0.1038	6.6108	17.1322	42.0857	34.1713	24.2503	75.7497	-0.3441	0.1015	7.9531	16.2973	41.7210	34.0287	24.3878	75.6122	-0.2836	0.0427
NC_009499.1_Retsan	34.3658	65.6342	-0.3562	0.2180	11.0619	23.3038	39.9705	25.6637	30.1887	69.8113	-0.7083	0.3874	4.4025	25.7862	48.4277	21.3836	40.1042	59.8958	-0.1818	0.0891	16.4062	23.6979	32.6172	27.2786	37.5731	62.4269	-0.2763	0.2600	13.5965	23.9766	39.3275	23.0994	39.1360	60.8640	-0.2338	0.1608	14.9936	24.1423	35.3240	25.5400	40.5836	59.4164	-0.2985	0.1964	14.2352	26.3484	35.5438	23.8727	32.7833	67.2167	-0.3691	0.5548	10.3410	22.4422	52.2552	14.9615	35.2140	64.7860	-0.2099	0.1471	13.9105	21.3035	37.1595	27.6265	32.2034	67.7966	-0.2982	0.1750	11.2994	20.9040	39.8305	27.9661	30.4965	69.5035	-0.3023	0.5306	10.6383	19.8582	53.1915	16.3121	33.8818	66.1182	-0.3157	0.5611	11.5931	22.2887	51.6081	14.5101	33.0746	66.9254	-0.3863	0.4808	10.1493	22.9254	49.5522	17.3731	29.3996	70.6004	-0.3944	0.3548	8.9027	20.4969	47.8261	22.7743	32.4022	67.5978	-0.3103	0.3085	11.1732	21.2291	44.2272	23.3706	33.8048	66.1952	-0.3138	0.3462	11.5983	22.2065	44.5545	21.6407	34.3474	65.6526	-0.3303	0.3180
NC_012901.1_Blager	27.5811	72.4189	-0.2086	-0.0754	10.9145	16.6667	33.4808	38.9381	21.3836	78.6164	-0.5882	0.0400	4.4025	16.9811	40.8805	37.7358	31.4453	68.5547	0.0104	-0.1282	15.8854	15.5599	29.8828	38.6719	28.2164	71.7836	-0.0674	0.0020	13.1579	15.0585	35.9649	35.8187	29.3520	70.6480	0.0043	-0.1079	14.7395	14.6125	31.5121	39.1360	27.6896	72.3104	-0.0955	-0.1195	12.5220	15.1675	31.8342	40.4762	24.2024	75.7976	-0.2364	0.2714	9.2409	14.9615	48.1848	27.6128	25.8537	74.1463	-0.1849	-0.1053	10.5366	15.3171	33.1707	40.9756	24.2938	75.7062	-0.2093	-0.0746	9.6045	14.6893	35.0282	40.6780	19.5035	80.4965	-0.2727	0.2775	7.0922	12.4113	51.4184	29.0780	22.6627	77.3373	-0.2673	0.2534	8.3022	14.3605	48.4667	28.8706	23.2836	76.7164	-0.2821	0.2109	8.3582	14.9254	46.4478	30.2687	20.4819	79.5181	-0.3333	-0.0202	6.8273	13.6546	38.9558	40.5622	23.8541	76.1459	-0.3020	0.1081	8.3255	15.5285	42.1890	33.9570	27.2846	72.7154	-0.3110	0.0521	9.3995	17.8851	38.2507	34.4648	25.1392	74.8608	-0.2229	0.0390
NC_014274.1_Eupsin	26.2537	73.7463	-0.2360	-0.0240	10.0295	16.2242	35.9882	37.7581	21.1538	78.8462	-0.5758	0.1220	4.4872	16.6667	44.2308	34.6154	33.2031	66.7969	-0.0392	-0.0760	15.9505	17.2526	30.8594	35.9375	30.2941	69.7059	-0.1553	0.0211	12.7941	17.5000	35.5882	34.1176	32.9098	67.0902	-0.1197	-0.0265	14.4854	18.4244	32.6557	34.4346	31.1837	68.8163	-0.2011	-0.0398	12.4558	18.7279	33.0389	35.7774	29.7778	70.2222	-0.3433	0.3987	9.7778	20.0000	49.1111	21.1111	29.3425	70.6575	-0.2776	0.0250	10.5986	18.7439	36.2120	34.4455	29.5455	70.4545	-0.2500	-0.0403	11.0795	18.4659	33.8068	36.6477	21.6606	78.3394	-0.3667	0.2995	6.8592	14.8014	50.9025	27.4368	26.8512	73.1488	-0.3259	0.3252	9.0501	17.8010	48.4667	24.6821	27.4627	72.5373	-0.3087	0.2741	9.4925	17.9701	46.2090	26.3284	25.7202	74.2798	-0.2320	0.1413	9.8765	15.8436	42.3868	31.8930	26.9338	73.0662	-0.4187	0.1709	7.8285	19.1053	42.7773	30.2889	27.7705	72.2295	-0.3427	0.1913	9.1265	18.6441	43.0248	29.2047	28.0042	71.9958	-0.2795	0.1175
NC_015800.1_Copfor	33.7758	66.2242	-0.3450	0.2116	11.0619	22.7139	40.1180	26.1062	29.5597	70.4403	-0.6596	0.3929	5.0314	24.5283	49.0566	21.3836	39.5182	60.4818	-0.1895	0.1259	16.0156	23.5026	34.0495	26.4323	38.4503	61.5497	-0.2928	0.2732	13.5965	24.8538	39.1813	22.3684	40.2795	59.7205	-0.2681	0.1787	14.7395	25.5400	35.1970	24.5235	37.8975	62.1025	-0.3333	0.2432	12.6325	25.2650	38.6042	23.4982	32.7833	67.2167	-0.3490	0.5712	10.6711	22.1122	52.8053	14.4114	36.1868	63.8132	-0.2634	0.1921	13.3268	22.8599	38.0350	25.7782	34.4633	65.5367	-0.3443	0.2672	11.2994	23.1638	41.5254	24.0113	30.1418	69.8582	-0.3647	0.5431	9.5745	20.5674	53.9007	15.9574	34.5605	65.4395	-0.3739	0.5706	10.8189	23.7415	51.3899	14.0496	32.7761	67.2239	-0.4098	0.5169	9.6716	23.1045	50.9851	16.2388	30.4348	69.5652	-0.4014	0.3333	9.1097	21.3251	46.3768	23.1884	30.7263	69.2737	-0.3576	0.3253	9.8696	20.8566	45.9032	23.3706	34.9003	65.0997	-0.3796	0.3698	10.8262	24.0741	44.5869	20.5128	34.4303	65.5697	-0.3555	0.3410
NC_018120.1_Masdar	32.1534	67.8466	-0.2477	0.0130	12.0944	20.0590	34.3658	33.4808	27.0440	72.9560	-0.3488	0.0862	8.8050	18.2390	39.6226	33.3333	37.1745	62.8255	-0.0788	-0.0383	17.1224	20.0521	30.2083	32.6172	35.0877	64.9123	-0.1500	0.0991	14.9123	20.1754	35.6725	29.2398	37.7382	62.2618	-0.1448	0.0041	16.1372	21.6010	31.2579	31.0038	37.8975	62.1025	-0.2867	0.0754	13.5159	24.3816	33.3922	28.7102	31.4631	68.5369	-0.3566	0.4510	10.1210	21.3421	49.7250	18.8119	32.8140	67.1860	-0.2582	0.0116	12.1714	20.6426	33.9825	33.2035	30.7910	69.2090	-0.3028	0.0449	10.7345	20.0565	36.1582	33.0508	27.6596	72.3404	-0.3846	0.4216	8.5106	19.1489	51.4184	20.9220	29.9925	70.0075	-0.2918	0.3739	10.6208	19.3717	48.0927	21.9147	29.9104	70.0896	-0.2934	0.3203	10.5672	19.3433	46.2687	23.8209	28.7785	71.2215	-0.3381	0.1453	9.5238	19.2547	40.7867	30.4348	31.1277	68.8723	-0.2934	0.2070	10.9972	20.1305	41.5657	27.3066	32.2835	67.7165	-0.3252	0.2248	10.8924	21.3911	41.4698	26.2467	32.1277	67.8723	-0.2734	0.1627
NC_024028.1_Lepalb	27.7286	72.2714	-0.2553	-0.0939	10.3245	17.4041	32.7434	39.5280	23.8994	76.1006	-0.6316	-0.0248	4.4025	19.4969	37.1069	38.9937	32.4870	67.5130	-0.0661	-0.0993	15.1693	17.3177	30.4036	37.1094	31.8713	68.1287	-0.1009	-0.0300	14.3275	17.5439	33.0409	35.0877	32.1474	67.8526	-0.0356	-0.1311	15.5019	16.6455	29.4790	38.3736	30.6878	69.3122	-0.1552	-0.1756	12.9630	17.7249	28.5714	40.7407	27.6128	72.3872	-0.2590	0.2918	10.2310	17.3817	46.7547	25.6326	28.8218	71.1782	-0.3176	-0.0971	9.8345	18.9873	32.1324	39.0458	25.0000	75.0000	-0.2143	-0.1111	9.8214	15.1786	33.3333	41.6667	25.4545	74.5455	-0.2857	0.3049	9.0909	16.3636	48.6364	25.9091	23.0366	76.9634	-0.2532	0.1740	8.6013	14.4353	45.1758	31.7876	23.7612	76.2388	-0.1759	0.1684	9.7910	13.9701	44.5373	31.7015	22.1519	77.8481	-0.3524	-0.1003	7.1730	14.9789	35.0211	42.8270	23.2992	76.7008	-0.3760	0.0207	7.2693	16.0298	39.1426	37.5582	25.2959	74.7041	-0.3099	0.0139	8.7278	16.5680	37.8698	36.8343	26.8837	73.1163	-0.2526	0.0074
NC_029326.1_Hiefor	24.9263	75.0737	-0.2426	-0.0334	9.4395	15.4867	36.2832	38.7906	20.1258	79.8742	-0.7500	-0.0079	2.5157	17.6101	39.6226	40.2516	31.1198	68.8802	-0.0460	-0.0775	14.8438	16.2760	31.7708	37.1094	28.0702	71.9298	-0.1146	-0.0041	12.4269	15.6433	35.8187	36.1111	29.9873	70.0127	-0.0763	-0.0780	13.8501	16.1372	32.2745	37.7382	27.6896	72.3104	-0.1083	-0.1293	12.3457	15.3439	31.4815	40.8289	24.5325	75.4675	-0.2825	0.2711	8.8009	15.7316	47.9648	27.5028	22.7626	77.2374	-0.3590	-0.0554	7.2957	15.4669	36.4786	40.7588	23.4463	76.5537	-0.2289	-0.1218	9.0395	14.4068	33.6158	42.9379	19.5035	80.4965	-0.3091	0.2247	6.7376	12.7660	49.2908	31.2057	21.4660	78.5340	-0.2822	0.2381	7.7038	13.7622	48.6163	29.9177	21.1940	78.8060	-0.2732	0.1742	7.7015	13.4925	46.2687	32.5373	17.9641	82.0359	-0.2000	-0.0949	7.1856	10.7784	37.1257	44.9102	23.0196	76.9804	-0.4008	0.0872	6.8966	16.1230	41.8453	35.1351	23.1847	76.8153	-0.3297	0.0647	7.7707	15.4140	40.8917	35.9236	23.9328	76.0672	-0.2669	0.0305
NC_030264.1_Humnad	30.6785	69.3215	-0.2596	-0.1106	11.3569	19.3215	30.8260	38.4956	25.7862	74.2138	-0.4146	-0.0847	7.5472	18.2390	33.9623	40.2516	34.0495	65.9505	-0.0746	-0.0879	15.7552	18.2943	30.0781	35.8724	33.1871	66.8129	-0.2159	-0.0241	13.0117	20.1754	32.6023	34.2105	35.8323	64.1677	-0.1986	-0.1168	14.3583	21.4740	28.3355	35.8323	34.3915	65.6085	-0.2256	-0.1559	13.3157	21.0758	27.6896	37.9189	29.2629	70.7371	-0.3534	0.2628	9.4609	19.8020	44.6645	26.0726	34.0488	65.9512	-0.3926	-0.0976	10.3415	23.7073	29.7561	36.1951	30.6818	69.3182	-0.2037	-0.1721	12.2159	18.4659	28.6932	40.6250	25.1773	74.8227	-0.3239	0.2512	8.5106	16.6667	46.8085	28.0142	29.0202	70.9798	-0.2680	0.2034	10.6208	18.3994	42.7076	28.2723	27.7015	72.2985	-0.2241	0.1610	10.7463	16.9552	41.9701	30.3284	25.5489	74.4511	-0.4375	-0.1367	7.1856	18.3633	32.1357	42.3154	27.3998	72.6002	-0.3878	0.0398	8.3877	19.0121	37.7446	34.8555	28.5901	71.4099	-0.3425	0.0055	9.3995	19.1906	35.9008	35.5091	30.0904	69.9096	-0.2882	-0.0042
NC_030265.1_Manrel	23.5988	76.4012	-0.1500	-0.1004	10.0295	13.5693	34.3658	42.0354	18.2390	81.7610	-0.6552	-0.1231	3.1447	15.0943	35.8491	45.9119	29.6875	70.3125	0.0044	-0.1185	14.9089	14.7786	30.9896	39.3229	27.4854	72.5146	-0.0957	-0.0202	12.4269	15.0585	35.5263	36.9883	28.2084	71.7916	-0.0180	-0.1080	13.8501	14.3583	32.0203	39.7713	27.0723	72.9277	-0.0684	-0.1947	12.6102	14.4621	29.3651	43.5626	22.4422	77.5578	-0.2941	0.2567	7.9208	14.5215	48.7349	28.8229	22.0058	77.9942	-0.3540	-0.0811	7.1081	14.8978	35.8325	42.1616	22.8814	77.1186	-0.1852	-0.0842	9.3220	13.5593	35.3107	41.8079	18.7943	81.2057	-0.3585	0.2489	6.0284	12.7660	50.7092	30.4965	20.9424	79.0576	-0.2643	0.2053	7.7038	13.2386	47.6440	31.4136	20.6567	79.3433	-0.2486	0.1874	7.7612	12.8955	47.1045	32.2388	17.9641	82.0359	-0.1778	-0.1484	7.3852	10.5788	34.9301	47.1058	22.2533	77.7467	-0.3556	0.0731	7.1695	15.0838	41.7132	36.0335	24.6470	75.3530	-0.3125	0.0698	8.4724	16.1746	40.3081	35.0449	23.1252	76.8748	-0.2356	0.0042
NC_030266.1_Tensin	24.7788	75.2212	-0.1786	-0.0471	10.1770	14.6018	35.8407	39.3805	23.2704	76.7296	-0.5676	-0.0328	5.0314	18.2390	37.1069	39.6226	31.5755	68.4245	-0.0392	-0.0676	15.1693	16.4062	31.9010	36.5234	28.0702	71.9298	-0.1042	0.0122	12.5731	15.4971	36.4035	35.5263	29.3520	70.6480	-0.0736	-0.0683	13.5959	15.7560	32.9098	37.7382	29.0123	70.9877	-0.1003	-0.1404	13.0511	15.9612	30.5115	40.4762	24.5325	75.4675	-0.3094	0.3061	8.4708	16.0616	49.2849	26.1826	23.2717	76.7283	-0.3305	-0.0228	7.7897	15.4820	37.4878	39.2405	23.1638	76.8362	-0.1707	-0.0515	9.6045	13.5593	36.4407	40.3955	19.8582	80.1418	-0.4286	0.2743	5.6738	14.1844	51.0638	29.0780	22.0643	77.9357	-0.3288	0.2226	7.4046	14.6597	47.6440	30.2917	22.0299	77.9701	-0.2900	0.2052	7.8209	14.2090	46.9851	30.9851	18.7625	81.2375	-0.1915	-0.0958	7.5848	11.1776	36.7265	44.5110	22.8119	77.1881	-0.3714	0.0977	7.1695	15.6425	42.3650	34.8231	25.1596	74.8404	-0.3401	0.0990	8.3014	16.8582	41.1239	33.7165	24.5142	75.4858	-0.2550	0.0461
NC_030267.1_Cregem	23.8938	76.1062	-0.1728	-0.0465	9.8820	14.0118	36.2832	39.8230	18.2390	81.7610	-0.3793	-0.0462	5.6604	12.5786	38.9937	42.7673	30.1432	69.8568	-0.0281	-0.1072	14.6484	15.4948	31.1849	38.6719	28.0702	71.9298	-0.0729	0.0285	13.0117	15.0585	36.9883	34.9415	27.9543	72.0457	-0.0909	-0.0794	12.7065	15.2478	33.1639	38.8818	28.3951	71.6049	-0.1553	-0.1133	11.9929	16.4021	31.7460	39.8589	23.1023	76.8977	-0.3048	0.2647	8.0308	15.0715	48.6249	28.2728	24.9027	75.0973	-0.3281	-0.0855	8.3658	16.5370	34.3385	40.7588	23.4463	76.5537	-0.1807	-0.0627	9.6045	13.8418	35.8757	40.6780	19.8582	80.1418	-0.3929	0.2478	6.0284	13.8298	50.0000	30.1418	20.6432	79.3568	-0.3696	0.2064	6.5071	14.1361	47.8684	31.4884	21.8507	78.1493	-0.2459	0.1872	8.2388	13.6119	46.3881	31.7612	16.9661	83.0339	-0.1765	-0.0865	6.9860	9.9800	37.9242	45.1098	22.7188	77.2812	-0.3607	0.0530	7.2626	15.4562	40.6890	36.5922	26.0925	73.9075	-0.2906	0.0261	9.2545	16.8380	37.9177	35.9897	23.7518	76.2482	-0.2366	0.0258
NC_030268.1_Anazhe	22.7139	77.2861	-0.1688	-0.0420	9.4395	13.2743	37.0206	40.2655	13.2075	86.7925	-0.5238	0.0580	3.1447	10.0629	45.9119	40.8805	28.1901	71.8099	0.0115	-0.0607	14.2578	13.9323	33.7240	38.0859	26.3158	73.6842	-0.0556	0.0238	12.4269	13.8889	37.7193	35.9649	28.4625	71.5375	0.0625	-0.0764	15.1207	13.3418	33.0368	38.5006	25.3968	74.6032	-0.0625	-0.1135	11.9048	13.4921	33.0688	41.5344	22.4422	77.5578	-0.1961	0.2908	9.0209	13.4213	50.0550	27.5028	21.5953	78.4047	-0.2523	-0.0372	8.0739	13.5214	37.7432	40.6615	20.6215	79.3785	-0.0685	-0.0178	9.6045	11.0169	38.9831	40.3955	19.8582	80.1418	-0.3929	0.2566	6.0284	13.8298	50.3546	29.7872	20.7928	79.2072	-0.3022	0.2389	7.2550	13.5378	49.0651	30.1421	20.9552	79.0448	-0.2080	0.1903	8.2985	12.6567	47.0448	32.0000	14.7705	85.2295	-0.1081	-0.0164	6.5868	8.1836	41.9162	43.3134	21.7877	78.2123	-0.3248	0.1119	7.3557	14.4320	43.4823	34.7300	20.9451	79.0549	-0.2805	0.1018	7.5351	13.4100	43.5504	35.5045	21.8703	78.1297	-0.1913	0.0605
NC_034282.1_Rhobra	25.6637	74.3363	-0.2184	-0.0556	10.0295	15.6342	35.1032	39.2330	18.8679	81.1321	-0.7333	-0.0853	2.5157	16.3522	37.1069	44.0252	30.7943	69.2057	-0.0529	-0.0668	14.5833	16.2109	32.2917	36.9141	27.9240	72.0760	-0.1204	0.0142	12.2807	15.6433	36.5497	35.5263	29.6061	70.3939	-0.0730	-0.1047	13.7230	15.8831	31.5121	38.8818	28.3069	71.6931	-0.1340	-0.1415	12.2575	16.0494	30.7760	40.9171	24.5325	75.4675	-0.3274	0.2945	8.2508	16.2816	48.8449	26.6227	21.4981	78.5019	-0.3213	-0.0905	7.2957	14.2023	35.7004	42.8016	24.5763	75.4237	-0.2184	-0.1161	9.6045	14.9718	33.3333	42.0904	19.1489	80.8511	-0.4074	0.2807	5.6738	13.4752	51.7730	29.0780	21.8399	78.1601	-0.3082	0.2211	7.5542	14.2857	47.7188	30.4413	21.6119	78.3881	-0.2597	0.1805	8.0000	13.6119	46.2687	32.1194	18.9621	81.0379	-0.2632	-0.0887	6.9860	11.9760	36.9261	44.1118	22.7188	77.2812	-0.3934	0.0940	6.8901	15.8287	42.2719	35.0093	25.1918	74.8082	-0.3198	0.0872	8.5678	16.6240	40.6650	34.1432	24.0829	75.9171	-0.2767	0.0282
NC_034283.1_Hiepat	25.8112	74.1888	-0.2571	-0.0417	9.5870	16.2242	35.5457	38.6431	18.8679	81.1321	-0.6000	-0.0388	3.7736	15.0943	38.9937	42.1384	31.2500	68.7500	-0.0625	-0.0682	14.6484	16.6016	32.0312	36.7188	29.0936	70.9064	-0.1759	0.0227	11.9883	17.1053	36.2573	34.6491	29.2249	70.7751	-0.0783	-0.0987	13.4689	15.7560	31.8933	38.8818	30.4233	69.5767	-0.1884	-0.1179	12.3457	18.0776	30.6878	38.8889	25.6326	74.3674	-0.3734	0.3136	8.0308	17.6018	48.8449	25.5226	23.3463	76.6537	-0.3917	-0.0609	7.1012	16.2451	35.9922	40.6615	25.4237	74.5763	-0.2667	-0.0833	9.3220	16.1017	34.1808	40.3955	20.5674	79.4326	-0.3793	0.2679	6.3830	14.1844	50.3546	29.0780	22.5879	77.4121	-0.3046	0.2309	7.8534	14.7345	47.6440	29.7681	22.6269	77.3731	-0.2718	0.1944	8.2388	14.3881	46.2090	31.1642	20.5589	79.4411	-0.3204	-0.0955	6.9860	13.5729	35.9281	43.5130	23.7430	76.2570	-0.4118	0.0940	6.9832	16.7598	41.7132	34.5438	25.6705	74.3295	-0.3532	0.1031	8.3014	17.3691	40.9962	33.3333	24.9885	75.0115	-0.2957	0.0414
NC_034284.1_Rhoval	25.6637	74.3363	-0.2414	-0.0278	9.7345	15.9292	36.1357	38.2006	19.4969	80.5031	-0.7419	-0.0156	2.5157	16.9811	39.6226	40.8805	31.7708	68.2292	-0.0738	-0.0630	14.7135	17.0573	31.9661	36.2630	28.2164	71.7836	-0.1295	-0.0020	12.2807	15.9357	35.8187	35.9649	29.6061	70.3939	-0.0815	-0.0614	13.5959	16.0102	33.0368	37.3571	28.3951	71.6049	-0.1429	-0.1034	12.1693	16.2257	32.0988	39.5062	24.2024	75.7976	-0.3182	0.2830	8.2508	15.9516	48.6249	27.1727	23.9300	76.0700	-0.4309	-0.0435	6.8093	17.1206	36.3813	39.6887	22.5989	77.4011	-0.1500	-0.1095	9.6045	12.9944	34.4633	42.9379	20.2128	79.7872	-0.4386	0.2711	5.6738	14.5390	50.7092	29.0780	22.2887	77.7113	-0.3154	0.2512	7.6290	14.6597	48.6163	29.0950	22.3881	77.6119	-0.2853	0.1969	8.0000	14.3881	46.4478	31.1642	19.1617	80.8383	-0.2292	-0.0963	7.3852	11.7764	36.5269	44.3114	23.0912	76.9088	-0.4032	0.0920	6.8901	16.2011	41.9926	34.9162	24.1071	75.8929	-0.3439	0.0689	7.9082	16.1990	40.5612	35.3316	24.3420	75.6580	-0.2884	0.0427
NC_037203.1_Amanaw	27.1386	72.8614	-0.2391	-0.0364	10.3245	16.8142	35.1032	37.7581	15.0943	84.9057	-0.5000	0.0667	3.7736	11.3208	45.2830	39.6226	30.9245	69.0755	-0.0189	-0.0575	15.1693	15.7552	32.5521	36.5234	29.9708	70.0292	-0.1317	0.0522	13.0117	16.9591	36.8421	33.1871	28.4625	71.5375	-0.0268	-0.0622	13.8501	14.6125	33.5451	37.9924	29.4533	70.5467	-0.0719	-0.1575	13.6684	15.7848	29.7178	40.8289	23.8724	76.1276	-0.2627	0.3006	8.8009	15.0715	49.5050	26.6227	25.1946	74.8054	-0.2741	0.0039	9.1440	16.0506	37.5486	37.2568	24.5763	75.4237	-0.2184	-0.0037	9.6045	14.9718	37.5706	37.8531	22.6950	77.3050	-0.1562	0.2752	9.5745	13.1206	49.2908	28.0142	23.2610	76.6642	-0.2797	0.2527	8.3770	14.8841	48.0180	28.6462	21.9104	78.0896	-0.2316	0.2187	8.4179	13.4925	47.5821	30.5075	16.3636	83.6364	-0.0617	-0.1014	7.6768	8.6869	37.5758	46.0606	22.0670	77.9330	-0.3924	0.1016	6.7039	15.3631	42.9236	35.0093	22.4704	77.5296	-0.2398	0.0881	8.5414	13.9290	42.1813	35.3482	24.2303	75.7647	-0.2070	0.0627
NC_037204.1_Sphlin	25.8112	74.1888	-0.2229	-0.0656	10.0295	15.7817	34.6608	39.5280	20.7547	79.2453	-0.5758	-0.0476	4.4025	16.3522	37.7358	41.5094	32.0287	67.9713	-0.0387	-0.0998	15.3947	16.6341	30.5936	37.3777	28.6550	71.3450	-0.1224	-0.0205	12.5731	16.0819	34.9415	36.4035	31.3850	68.6150	-0.0526	-0.0963	14.8666	16.5184	31.0038	37.6112	29.9824	70.0176	-0.1000	-0.1537	13.4921	16.4903	29.6296	40.3880	25.4125	74.5875	-0.3333	0.2802	8.4708	16.9417	47.7448	26.8427	25.1946	74.8054	-0.3282	-0.0169	8.4630	16.7315	36.7704	38.0350	22.3164	77.6836	-0.1646	-0.1127	9.3220	12.9944	34.4633	43.2203	21.6312	78.3688	-0.3115	0.2579	7.4468	14.1844	49.2908	29.0780	23.8594	76.1406	-0.3103	0.2141	8.2274	15.6320	46.2229	29.9177	22.4478	77.5522	-0.2500	0.1901	8.4179	14.0299	46.1493	31.4030	19.3613	80.6387	-0.2990	-0.0941	6.7864	12.5749	36.5269	44.1118	23.0912	76.9088	-0.3790	0.0969	7.1695	15.9218	42.1788	34.7300	23.8845	76.1155	-0.3516	0.0483	7.7428	16.1417	39.8950	36.2205	25.0544	74.9456	-0.2560	0.0254
NC_037205.1_Troten	26.5487	73.4513	-0.2333	-0.0482	10.1770	16.3717	34.9558	38.4956	17.6101	82.3899	-0.6429	-0.0229	3.1447	14.4654	40.2516	42.1384	32.6810	67.3190	-0.0499	-0.0853	15.5251	17.1559	30.7893	36.5297	29.5322	70.4678	-0.1485	-0.0373	12.5731	16.9591	33.9181	36.5497	30.7497	69.2503	-0.0413	-0.1193	14.7395	16.0102	30.4956	38.7548	30.3351	69.6649	-0.1105	-0.1722	13.4921	16.8430	28.8360	40.8289	25.5226	74.4774	-0.3190	0.2880	8.6909	16.8317	47.9648	26.5127	26.8482	73.1518	-0.3188	-0.0532	9.1440	17.7043	34.6304	38.5214	27.4011	72.5989	-0.2577	-0.1751	10.1695	17.2316	29.9435	42.6554	20.5674	79.4326	-0.3793	0.2589	6.3830	14.1844	50.0000	29.4326	24.1586	75.8414	-0.2817	0.2071	8.6761	15.4824	45.7741	30.0673	23.1642	76.8358	-0.2629	0.1888	8.5373	14.6269	45.6716	31.1642	21.3573	78.6427	-0.2150	-0.0660	8.3832	12.9741	36.7265	41.9162	23.9292	76.0708	-0.4086	0.0845	7.0764	16.8529	41.2477	34.8231	26.2735	73.7265	-0.3163	0.0436	8.9812	17.2922	38.4718	35.2547	25.7786	74.2214	-0.2657	0.0194
