taxon	header	sequence_length	GC_all	valid_sites_all	gc_sites_all	p1_ATP6	p2_ATP6	p4_ATP8	p5_ATP8	p7_COX1	p8_COX1	p10_COX2	p11_COX2	p13_COX3	p14_COX3	p16_CYTB	p17_CYTB	p19_ND1	p20_ND1	p22_ND2	p23_ND2	p25_ND3	p26_ND3	p28_ND4L	p29_ND4L	p31_ND4	p32_ND4	p34_ND5	p35_ND5	p37_ND6	p38_ND6	p40_rrnl	p41_rrns	clean_tax
KX434844.1_Decspe	KX434844.1_Decspe	12925	0.23619846261355695	12879	3042	0.2920353982300885	0.3495575221238938	0.11320754716981132	0.18867924528301888	0.419921875	0.392578125	0.34801762114537443	0.34513274336283184	0.33840304182509506	0.3435114503816794	0.35714285714285715	0.3439153439153439	0.0627062706270627	0.3201320132013201	0.21052631578947367	0.30116959064327486	0.2542372881355932	0.3474576271186441	0.09574468085106383	0.23404255319148937	0.30269058295964124	0.257847533632287	0.2558139534883721	0.07347670250896057	0.20958083832335328	0.2275449101796407	0.19981325863678806	0.2247340425531915	KX434844.1_Decspe
KX434845.1_Haavit	KX434845.1_Haavit	12925	0.2213991076689957	11879	2630	0.24107142857142858	0.3169642857142857	0.1509433962264151	0.1509433962264151	0.390625	0.3828125	0.33771929824561403	0.3157894736842105	0.30038022813688214	0.3473282442748092	0.31216931216931215	0.31746031746031744	0.0891089108910891	0.31683168316831684	0.12173913043478261	0.23478260869565218	0.2796610169491525	0.3135593220338983	0.1276595744680851	0.23404255319148937	0.3002257336343115	0.24153498871331827	0.22182468694096602	0.05555555555555555	0.21084337349397592	0.2710843373493976	0.18825722273998136	0.25	KX434845.1_Haavit
KX434846.1_Amochi	KX434846.1_Amochi	12925	0.2809616130283055	12895	3623	0.3230088495575221	0.3805309734513274	0.20754716981132076	0.24528301886792453	0.443359375	0.40234375	0.4166666666666667	0.34649122807017546	0.4198473282442748	0.3831417624521073	0.42063492063492064	0.34656084656084657	0.1617161716171617	0.3465346534653465	0.27405247813411077	0.3498542274052478	0.3135593220338983	0.3474576271186441	0.19148936170212766	0.2978723404255319	0.3183856502242152	0.27802690582959644	0.295169946332737	0.13440860215053763	0.2754491017964072	0.25748502994011974	0.26256983240223464	0.2381578947368421	KX434846.1_Amochi
KX434847.1_Psepin2	KX434847.1_Psepin2	12925	0.25	12896	3224	0.3141592920353982	0.34513274336283184	0.20754716981132076	0.2830188679245283	0.4296875	0.396484375	0.39035087719298245	0.32456140350877194	0.35361216730038025	0.3702290076335878	0.37566137566137564	0.3412698412698413	0.09900990099009901	0.33003300330033003	0.2287390029325513	0.31085043988269795	0.3050847457627119	0.3389830508474576	0.0851063829787234	0.2765957446808511	0.2943820224719101	0.273542600896861	0.26475849731663686	0.08064516129032258	0.2275449101796407	0.20359281437125748	0.22926374650512582	0.24934725848563968	KX434847.1_Psepin2
KX434849.1_Themil	KX434849.1_Themil	12925	0.2906681479130297	12602	3663	0.29646017699115046	0.35398230088495575	0.20754716981132076	0.2641509433962264	0.439453125	0.396484375	0.4298245614035088	0.3508771929824561	0.4068441064638783	0.37404580152671757	0.43915343915343913	0.35185185185185186	0.17491749174917492	0.33003300330033003	0.29737609329446063	0.3323615160349854	0.288135593220339	0.3418803418803419	0.19148936170212766	0.2765957446808511	0.34080717488789236	0.29596412556053814	0.3112701252236136	0.14695340501792115	0.2754491017964072	0.25149700598802394	0.260707635009311	0.27896995708154504	KX434849.1_Themil
KX434850.1_Derlob	KX434850.1_Derlob	12925	0.2557020946470132	12890	3296	0.3185840707964602	0.3141592920353982	0.16981132075471697	0.18867924528301888	0.416015625	0.3984375	0.39035087719298245	0.31140350877192985	0.34600760456273766	0.3702290076335878	0.37037037037037035	0.3412698412698413	0.1485148514851485	0.3432343234323432	0.26822157434402333	0.3032069970845481	0.3135593220338983	0.3050847457627119	0.14893617021276595	0.2765957446808511	0.30493273542600896	0.26905829596412556	0.2504472271914132	0.10931899641577061	0.24550898203592814	0.2874251497005988	0.21755368814192344	0.22251655629139072	KX434850.1_Derlob
KX434851.1_Pnimed	KX434851.1_Pnimed	12925	0.2568636575151233	12894	3312	0.29646017699115046	0.3584070796460177	0.1320754716981132	0.2830188679245283	0.431640625	0.40625	0.3815789473684211	0.3508771929824561	0.4068441064638783	0.3816793893129771	0.41534391534391535	0.3544973544973545	0.10231023102310231	0.3234323432343234	0.2099125364431487	0.3294460641399417	0.3135593220338983	0.3305084745762712	0.10638297872340426	0.26595744680851063	0.31614349775784756	0.28475336322869954	0.26654740608228983	0.07885304659498207	0.2155688622754491	0.25149700598802394	0.2309124767225326	0.24702774108322326	KX434851.1_Pnimed
KX434855.1_Propic	KX434855.1_Propic	12925	0.24461156768491238	12898	3155	0.2920353982300885	0.35398230088495575	0.1320754716981132	0.2830188679245283	0.419921875	0.40234375	0.40350877192982454	0.35964912280701755	0.3726235741444867	0.38549618320610685	0.3835978835978836	0.35185185185185186	0.056105610561056105	0.3234323432343234	0.21865889212827988	0.3294460641399417	0.2966101694915254	0.3220338983050847	0.05319148936170213	0.26595744680851063	0.31614349775784756	0.26905829596412556	0.26654740608228983	0.08064516129032258	0.18562874251497005	0.2275449101796407	0.23951537744641194	0.2352168199737188	KX434855.1_Propic
KX434856.1_Otospe	KX434856.1_Otospe	12925	0.23967443068663954	11549	2768	0.2743362831858407	0.3495575221238938	0.1320754716981132	0.3018867924528302	0.419921875	0.40234375	0.39035087719298245	0.3333333333333333	0.3574144486692015	0.37786259541984735	0.38095238095238093	0.335978835978836	0.0858085808580858	0.3201320132013201			0.2457627118644068	0.288135593220339	0.031914893617021274	0.23404255319148937	0.3094170403587444	0.24663677130044842	0.25760286225402507	0.06810035842293907	0.20359281437125748	0.2275449101796407	0.21508379888268156	0.2505694760820046	KX434856.1_Otospe
KX434857.1_Humnad2	KX434857.1_Humnad2	12925	0.30642657559764047	12884	3948	0.3495575221238938	0.37168141592920356	0.24528301886792453	0.2830188679245283	0.44140625	0.40234375	0.4473684210526316	0.35964912280701755	0.42585551330798477	0.38549618320610685	0.4417989417989418	0.3544973544973545	0.21122112211221122	0.3333333333333333	0.3216374269005848	0.3654970760233918	0.3644067796610169	0.3247863247863248	0.1595744680851064	0.2765957446808511	0.33856502242152464	0.3094170403587444	0.31305903398926654	0.18996415770609318	0.31736526946107785	0.25748502994011974	0.27306616961789376	0.28856382978723405	KX434857.1_Humnad2
KX434858.1_Neobol	KX434858.1_Neobol	12925	0.25397811068850423	12883	3272	0.2920353982300885	0.3584070796460177	0.11320754716981132	0.18867924528301888	0.423828125	0.404296875	0.39035087719298245	0.32894736842105265	0.41825095057034223	0.37786259541984735	0.42063492063492064	0.3439153439153439	0.0858085808580858	0.3234323432343234	0.2309941520467836	0.3304093567251462	0.288135593220339	0.3220338983050847	0.06382978723404255	0.26595744680851063	0.32062780269058294	0.26681614349775784	0.26118067978533094	0.07885304659498207	0.2275449101796407	0.24550898203592814	0.23370577281191807	0.25133689839572193	KX434858.1_Neobol
KX434859.1_Heshof	KX434859.1_Heshof	12925	0.24110120201628538	12895	3109	0.3053097345132743	0.3407079646017699	0.11320754716981132	0.16981132075471697	0.421875	0.400390625	0.37719298245614036	0.34210526315789475	0.34220532319391633	0.3816793893129771	0.373015873015873	0.3439153439153439	0.08250825082508251	0.31353135313531355	0.24489795918367346	0.3206997084548105	0.3135593220338983	0.3050847457627119	0.11702127659574468	0.24468085106382978	0.30493273542600896	0.24887892376681614	0.2558139534883721	0.05017921146953405	0.2215568862275449	0.24550898203592814	0.2132216014897579	0.22060766182298547	KX434859.1_Heshof
KX434860.1_Singra	KX434860.1_Singra	12925	0.22256664600123993	12904	2872	0.28761061946902655	0.3230088495575221	0.09433962264150944	0.24528301886792453	0.408203125	0.38671875	0.3508771929824561	0.30701754385964913	0.3231939163498099	0.3473282442748092	0.328042328042328	0.3201058201058201	0.04950495049504951	0.3201320132013201	0.20527859237536658	0.30498533724340177	0.2627118644067797	0.3220338983050847	0.07446808510638298	0.23404255319148937	0.30493273542600896	0.23318385650224216	0.23971377459749552	0.03942652329749104	0.16167664670658682	0.20958083832335328	0.20949720670391062	0.20881971465629054	KX434860.1_Singra
KX434861.1_Hymcor	KX434861.1_Hymcor	12925	0.2527906976744186	12900	3261	0.3274336283185841	0.3495575221238938	0.09433962264150944	0.3018867924528302	0.427734375	0.404296875	0.4342105263157895	0.33771929824561403	0.39543726235741444	0.3931297709923664	0.38095238095238093	0.3439153439153439	0.0627062706270627	0.33663366336633666	0.2303206997084548	0.3236151603498542	0.2711864406779661	0.3135593220338983	0.1276595744680851	0.2553191489361702	0.30269058295964124	0.25112107623318386	0.26654740608228983	0.10215053763440861	0.20958083832335328	0.2275449101796407	0.22532588454376165	0.24934383202099739	KX434861.1_Hymcor
KX434862.1_Tarala	KX434862.1_Tarala	12925	0.261048224530935	12898	3367	0.2831858407079646	0.37168141592920356	0.1320754716981132	0.37735849056603776	0.421875	0.40625	0.40789473684210525	0.35526315789473684	0.4068441064638783	0.38549618320610685	0.4126984126984127	0.34656084656084657	0.09570957095709572	0.32673267326732675	0.22740524781341107	0.33819241982507287	0.2966101694915254	0.3220338983050847	0.0851063829787234	0.26595744680851063	0.3094170403587444	0.3004484304932735	0.2737030411449016	0.08422939068100359	0.2215568862275449	0.23952095808383234	0.2430167597765363	0.2578947368421053	KX434862.1_Tarala
KX434863.1_Polgri	KX434863.1_Polgri	12925	0.2558715517977624	11709	2996	0.3008849557522124	0.36283185840707965	0.16981132075471697	0.37735849056603776	0.431640625	0.404296875	0.39035087719298245	0.36403508771929827	0.39543726235741444	0.38549618320610685	0.4126984126984127	0.3492063492063492	0.09570957095709572	0.33003300330033003			0.2966101694915254	0.3220338983050847	0.0851063829787234	0.26595744680851063	0.31614349775784756	0.28699551569506726	0.27906976744186046	0.08422939068100359	0.18562874251497005	0.23952095808383234	0.24487895716945995	0.25041736227045075	KX434863.1_Polgri
KX434864.1_Idodia	KX434864.1_Idodia	12925	0.25773915742105674	12889	3322	0.2831858407079646	0.3407079646017699	0.17307692307692307	0.21153846153846154	0.396484375	0.40234375	0.39473684210526316	0.34649122807017546	0.33840304182509506	0.35877862595419846	0.34656084656084657	0.3412698412698413	0.132013201320132	0.3102310231023102	0.25072886297376096	0.3469387755102041	0.2542372881355932	0.3135593220338983	0.14893617021276595	0.2553191489361702	0.30337078651685395	0.25617977528089886	0.24686940966010734	0.12365591397849462	0.2275449101796407	0.25748502994011974	0.22969187675070027	0.24605263157894736	KX434864.1_Idodia
KX434867.1_Creapi	KX434867.1_Creapi	12925	0.24286821705426356	12900	3133	0.2831858407079646	0.3495575221238938	0.16981132075471697	0.2830188679245283	0.41015625	0.40625	0.3815789473684211	0.35526315789473684	0.38022813688212925	0.3702290076335878	0.38095238095238093	0.3386243386243386	0.08250825082508251	0.32673267326732675	0.23323615160349853	0.3236151603498542	0.2542372881355932	0.3220338983050847	0.11702127659574468	0.2872340425531915	0.3116591928251121	0.2533632286995516	0.2629695885509839	0.05734767025089606	0.16766467065868262	0.23353293413173654	0.2309124767225326	0.26474442988204455	KX434867.1_Creapi
KX434868.1_Prospe	KX434868.1_Prospe	12925	0.2449802310256609	12899	3160	0.2920353982300885	0.35398230088495575	0.1320754716981132	0.2830188679245283	0.419921875	0.40234375	0.40350877192982454	0.35964912280701755	0.3726235741444867	0.38549618320610685	0.3835978835978836	0.35185185185185186	0.07590759075907591	0.3201320132013201	0.21865889212827988	0.3294460641399417	0.2966101694915254	0.3220338983050847	0.05319148936170213	0.26595744680851063	0.31614349775784756	0.26681614349775784	0.2701252236135957	0.07526881720430108	0.18562874251497005	0.2275449101796407	0.239292364990689	0.2352168199737188	KX434868.1_Prospe
KX434870.1_Pardav	KX434870.1_Pardav	12925	0.25224945702761403	12892	3252	0.3274336283185841	0.35398230088495575	0.20754716981132076	0.2830188679245283	0.423828125	0.404296875	0.42105263157894735	0.34210526315789475	0.39543726235741444	0.38549618320610685	0.3888888888888889	0.3412698412698413	0.0891089108910891	0.33003300330033003	0.23615160349854228	0.32653061224489793	0.2796610169491525	0.3220338983050847	0.0851063829787234	0.2553191489361702	0.3071748878923767	0.25112107623318386	0.2629695885509839	0.06810035842293907	0.20958083832335328	0.2275449101796407	0.2383612662942272	0.253315649867374	KX434870.1_Pardav
KX434871.1_Metspe	KX434871.1_Metspe	12925	0.27055449330783937	12552	3396	0.3008849557522124	0.37610619469026546	0.22641509433962265	0.24528301886792453	0.431640625	0.392578125	0.36403508771929827	0.33771929824561403	0.36398467432950193	0.36153846153846153	0.36243386243386244	0.35978835978835977	0.15181518151815182	0.3201320132013201	0.24633431085043989	0.31378299120234604	0.3220338983050847	0.288135593220339	0.20212765957446807	0.2553191489361702	0.30493273542600896	0.26681614349775784	0.2808586762075134	0.13799283154121864	0.2545454545454545	0.2909090909090909	0.24976700838769805	0.26036866359447003	KX434871.1_Metspe
KX619654.1_Rhospe	KX619654.1_Rhospe	12925	0.24780888854417127	12893	3195	0.2920353982300885	0.3584070796460177	0.09433962264150944	0.2830188679245283	0.419921875	0.408203125	0.39035087719298245	0.34649122807017546	0.376425855513308	0.38549618320610685	0.40476190476190477	0.35185185185185186	0.08250825082508251	0.32673267326732675	0.22157434402332363	0.34110787172011664	0.3050847457627119	0.3389830508474576	0.05319148936170213	0.2553191489361702	0.31390134529147984	0.2757847533632287	0.26654740608228983	0.08243727598566308	0.20958083832335328	0.23952095808383234	0.22905027932960895	0.2410596026490066	KX619654.1_Rhospe
KY689113.1_Derdes2	KY689113.1_Derdes2	12925	0.25744416873449133	12896	3320	0.2743362831858407	0.3407079646017699	0.1320754716981132	0.22641509433962265	0.421875	0.3984375	0.39473684210526316	0.34210526315789475	0.38022813688212925	0.37404580152671757	0.373015873015873	0.3492063492063492	0.12211221122112212	0.3201320132013201	0.2478134110787172	0.3119533527696793	0.2796610169491525	0.2711864406779661	0.0851063829787234	0.2553191489361702	0.3004484304932735	0.26905829596412556	0.27906976744186046	0.13620071684587814	0.19760479041916168	0.23353293413173654	0.2320596458527493	0.22397891963109354	KY689113.1_Derdes2
KY689117.1_Parkuh	KY689117.1_Parkuh	12925	0.24710814377765702	12881	3183	0.26666666666666666	0.3511111111111111	0.16981132075471697	0.18867924528301888	0.396484375	0.390625	0.37719298245614036	0.2982456140350877	0.34220532319391633	0.37786259541984735	0.38095238095238093	0.32275132275132273	0.1254125412541254	0.3069306930693069	0.24198250728862974	0.30029154518950435	0.23728813559322035	0.3135593220338983	0.14893617021276595	0.23404255319148937	0.29545454545454547	0.2590909090909091	0.26833631484794274	0.11290322580645161	0.20958083832335328	0.2215568862275449	0.22087604846225536	0.2238219895287958	KY689117.1_Parkuh
KY689118.1_Stepor	KY689118.1_Stepor	12925	0.2737804397509654	12689	3474	0.34513274336283184	0.34513274336283184	0.24528301886792453	0.20754716981132076	0.41291585127201563	0.4050880626223092	0.3788546255506608	0.3524229074889868	0.3916349809885932	0.3816793893129771	0.41798941798941797	0.3412698412698413	0.14655172413793102	0.2974137931034483	0.27405247813411077	0.31486880466472306	0.2711864406779661	0.3474576271186441	0.09574468085106383	0.26595744680851063	0.3116591928251121	0.2914798206278027	0.27549194991055453	0.16308243727598568	0.2754491017964072	0.23952095808383234	0.2516309412861137	0.2490272373540856	KY689118.1_Stepor
KY689119.1_Physpe	KY689119.1_Physpe	12925	0.2463565891472868	12900	3178	0.26548672566371684	0.3495575221238938	0.16981132075471697	0.2641509433962264	0.4296875	0.400390625	0.37719298245614036	0.32894736842105265	0.34600760456273766	0.35877862595419846	0.3544973544973545	0.34656084656084657	0.1188118811881188	0.31353135313531355	0.2536443148688047	0.33819241982507287	0.2796610169491525	0.3135593220338983	0.09574468085106383	0.22340425531914893	0.2982062780269058	0.2556053811659193	0.2504472271914132	0.07168458781362007	0.2275449101796407	0.2754491017964072	0.21880819366852886	0.23622047244094488	KY689119.1_Physpe
KY689125.1_Theele	KY689125.1_Theele	12925	0.2470150410916421	12898	3186	0.2920353982300885	0.3495575221238938	0.11320754716981132	0.2830188679245283	0.427734375	0.404296875	0.42543859649122806	0.34210526315789475	0.3688212927756654	0.366412213740458	0.38095238095238093	0.3492063492063492	0.0858085808580858	0.3234323432343234	0.21865889212827988	0.3119533527696793	0.3220338983050847	0.3050847457627119	0.1276595744680851	0.2553191489361702	0.3004484304932735	0.2600896860986547	0.26475849731663686	0.07885304659498207	0.18787878787878787	0.24848484848484848	0.2206703910614525	0.2310704960835509	KY689125.1_Theele
KY689126.1_Calspe	KY689126.1_Calspe	12925	0.24323066180463962	12889	3135	0.3008849557522124	0.3230088495575221	0.1320754716981132	0.20754716981132076	0.419921875	0.404296875	0.37280701754385964	0.3333333333333333	0.33840304182509506	0.366412213740458	0.35714285714285715	0.335978835978836	0.08250825082508251	0.32673267326732675	0.239067055393586	0.3206997084548105	0.2627118644067797	0.288135593220339	0.10638297872340426	0.22340425531914893	0.3130630630630631	0.26741573033707866	0.25760286225402507	0.06989247311827956	0.2275449101796407	0.23952095808383234	0.2169459962756052	0.22913907284768212	KY689126.1_Calspe
KY689128.1_Ambund	KY689128.1_Ambund	12925	0.25221307656468395	12878	3248	0.3141592920353982	0.3584070796460177	0.1509433962264151	0.32075471698113206	0.421875	0.404296875	0.42105263157894735	0.3508771929824561	0.3840304182509506	0.3969465648854962	0.4021164021164021	0.3439153439153439	0.0924092409240924	0.32673267326732675	0.26822157434402333	0.33527696793002915	0.288135593220339	0.3389830508474576	0.03260869565217391	0.2608695652173913	0.3116591928251121	0.26905829596412556	0.26475849731663686	0.06451612903225806	0.23353293413173654	0.23353293413173654	0.22625698324022347	0.25100671140939596	KY689128.1_Ambund
KY689130.1_Haaspe	KY689130.1_Haaspe	12925	0.23382510508530455	12133	2837	0.26339285714285715	0.32142857142857145	0.11320754716981132	0.16981132075471697	0.40625	0.380859375	0.34210526315789475	0.3201754385964912	0.3371647509578544	0.36153846153846153	0.3492063492063492	0.31216931216931215	0.08250825082508251	0.3211920529801324	0.20095693779904306	0.2403846153846154	0.2542372881355932	0.288135593220339	0.08695652173913043	0.2391304347826087	0.2905405405405405	0.24549549549549549	0.25089605734767023	0.10053859964093358	0.22289156626506024	0.25903614457831325	0.20670391061452514	0.23653395784543327	KY689130.1_Haaspe
KY689136.1_Hiedul	KY689136.1_Hiedul	12925	0.23671347660796027	12889	3051	0.27876106194690264	0.34513274336283184	0.16981132075471697	0.32075471698113206	0.423828125	0.40625	0.39035087719298245	0.36403508771929827	0.3840304182509506	0.38549618320610685	0.3888888888888889	0.3492063492063492	0.04950495049504951	0.3201320132013201	0.20699708454810495	0.3323615160349854	0.288135593220339	0.3305084745762712	0.07446808510638298	0.2553191489361702	0.3094170403587444	0.2713004484304933	0.2710951526032316	0.030575539568345324	0.17365269461077845	0.25149700598802394	0.21973929236499068	0.23249669749009247	KY689136.1_Hiedul
MG888436.1_Ambpar	MG888436.1_Ambpar	12925	0.24918718067812354	12918	3219	0.3053097345132743	0.3584070796460177	0.16981132075471697	0.32075471698113206	0.4296875	0.404296875	0.4298245614035088	0.3508771929824561	0.40304182509505704	0.3893129770992366	0.40476190476190477	0.34656084656084657	0.056105610561056105	0.3234323432343234	0.25072886297376096	0.32653061224489793	0.2711864406779661	0.3389830508474576	0.05319148936170213	0.26595744680851063	0.3071748878923767	0.2713004484304933	0.2629695885509839	0.053763440860215055	0.2155688622754491	0.2275449101796407	0.22532588454376165	0.24487179487179486	MG888436.1_Ambpar
MG888437.1_Amospe	MG888437.1_Amospe	12925	0.29603223806571605	12904	3820	0.33185840707964603	0.37168141592920356	0.20754716981132076	0.32075471698113206	0.439453125	0.40234375	0.4298245614035088	0.3508771929824561	0.4312977099236641	0.3831417624521073	0.42857142857142855	0.3412698412698413	0.19471947194719472	0.3432343234323432	0.2857142857142857	0.36656891495601174	0.3474576271186441	0.3333333333333333	0.2127659574468085	0.30851063829787234	0.32286995515695066	0.2802690582959641	0.3112701252236136	0.17204301075268819	0.2694610778443114	0.25748502994011974	0.25512104283054005	0.2532299741602067	MG888437.1_Amospe
MG888449.1_Hymcor	MG888449.1_Hymcor	12925	0.2503289728307144	12919	3234	0.30973451327433627	0.3495575221238938	0.1320754716981132	0.2830188679245283	0.419921875	0.404296875	0.42105263157894735	0.33771929824561403	0.39923954372623577	0.3893129770992366	0.3888888888888889	0.3439153439153439	0.0627062706270627	0.3333333333333333	0.23323615160349853	0.32653061224489793	0.2796610169491525	0.3220338983050847	0.0851063829787234	0.2553191489361702	0.30269058295964124	0.24887892376681614	0.26118067978533094	0.08960573476702509	0.2155688622754491	0.2275449101796407	0.22532588454376165	0.2471190781049936	MG888449.1_Hymcor
MG888453.1_Leplac	MG888453.1_Leplac	12925	0.25824941905499615	12910	3334	0.3185840707964602	0.3495575221238938	0.18867924528301888	0.2830188679245283	0.4140625	0.408203125	0.39035087719298245	0.34210526315789475	0.38783269961977185	0.38549618320610685	0.4126984126984127	0.3492063492063492	0.10561056105610561	0.3333333333333333	0.28362573099415206	0.3460410557184751	0.3220338983050847	0.3050847457627119	0.010638297872340425	0.2765957446808511	0.31390134529147984	0.2623318385650224	0.26475849731663686	0.0985663082437276	0.23353293413173654	0.23952095808383234	0.22439478584729983	0.25773195876288657	MG888453.1_Leplac
MG888455.1_Metspl	MG888455.1_Metspl	12925	0.26813169746855103	12878	3453	0.26991150442477874	0.36283185840707965	0.11320754716981132	0.2830188679245283	0.421875	0.408203125	0.3815789473684211	0.33771929824561403	0.367816091954023	0.36538461538461536	0.3439153439153439	0.35278514588859416	0.1353135313531353	0.33003300330033003	0.2785923753665689	0.31085043988269795	0.3220338983050847	0.3135593220338983	0.20212765957446807	0.2553191489361702	0.32286995515695066	0.2757847533632287	0.26475849731663686	0.12544802867383512	0.30303030303030304	0.2909090909090909	0.2479030754892824	0.25984251968503935	MG888455.1_Metspl
MG888456.1_Parkuhasi	MG888456.1_Parkuhasi	12925	0.24707523049508018	12907	3189	0.26666666666666666	0.3511111111111111	0.16981132075471697	0.18867924528301888	0.396484375	0.3913894324853229	0.37719298245614036	0.2982456140350877	0.34220532319391633	0.37786259541984735	0.38095238095238093	0.32275132275132273	0.12211221122112212	0.3102310231023102	0.24198250728862974	0.30116959064327486	0.23728813559322035	0.3135593220338983	0.14893617021276595	0.23404255319148937	0.29504504504504503	0.25900900900900903	0.26833631484794274	0.11290322580645161	0.20958083832335328	0.2215568862275449	0.22160148975791433	0.22179487179487178	MG888456.1_Parkuhasi
MG888457.1_Pargig	MG888457.1_Pargig	12925	0.2636265097553422	12916	3405	0.3008849557522124	0.336283185840708	0.18867924528301888	0.22641509433962265	0.41796875	0.412109375	0.4008810572687225	0.34801762114537443	0.39543726235741444	0.37786259541984735	0.4126984126984127	0.3306878306878307	0.1254125412541254	0.32673267326732675	0.23615160349854228	0.3177842565597668	0.2627118644067797	0.3474576271186441	0.10638297872340426	0.2553191489361702	0.3273542600896861	0.26681614349775784	0.2701252236135957	0.11469534050179211	0.25748502994011974	0.2275449101796407	0.24044734389561975	0.2570332480818414	MG888457.1_Pargig
MG888464.1_Singua	MG888464.1_Singua	12925	0.2229536126384264	12913	2879	0.28761061946902655	0.3230088495575221	0.09433962264150944	0.24528301886792453	0.408203125	0.38671875	0.3508771929824561	0.30701754385964913	0.3231939163498099	0.3473282442748092	0.328042328042328	0.32275132275132273	0.04950495049504951	0.3201320132013201	0.20527859237536658	0.3058823529411765	0.2627118644067797	0.3220338983050847	0.07446808510638298	0.23404255319148937	0.3094170403587444	0.23318385650224216	0.23971377459749552	0.043010752688172046	0.16167664670658682	0.20958083832335328	0.20949720670391062	0.2087067861715749	MG888464.1_Singua
MK400676.1_Erespe	MK400676.1_Erespe	12925	0.2421583850931677	12880	3119	0.3008849557522124	0.35398230088495575	0.1320754716981132	0.1509433962264151	0.3984375	0.40234375	0.38596491228070173	0.32894736842105265	0.3650190114068441	0.3702290076335878	0.3783068783068783	0.3439153439153439	0.10561056105610561	0.33003300330033003	0.195906432748538	0.31871345029239767	0.2711864406779661	0.3389830508474576	0.06382978723404255	0.26595744680851063	0.30493273542600896	0.2600896860986547	0.25268817204301075	0.10053859964093358	0.21212121212121213	0.23636363636363636	0.20670391061452514	0.22281167108753316	MK400676.1_Erespe
MN267041.1_Mekqui	MN267041.1_Mekqui	12925	0.2639367366113373	12772	3371	0.30985915492957744	0.3568075117370892	0.1509433962264151	0.2830188679245283	0.42857142857142855	0.4070450097847358	0.37777777777777777	0.3511111111111111	0.3946360153256705	0.38846153846153847	0.4246575342465753	0.3589041095890411	0.09900990099009901	0.3333333333333333	0.2303206997084548	0.3498542274052478	0.29464285714285715	0.3392857142857143	0.07692307692307693	0.27472527472527475	0.3242009132420091	0.2876712328767123	0.2826475849731664	0.11290322580645161	0.2215568862275449	0.2754491017964072	0.22905027932960895	0.24839948783610755	MN267041.1_Mekqui
MT024239.1_Phybre2	MT024239.1_Phybre2	12925	0.249941620611816	12847	3211	0.2920353982300885	0.34513274336283184	0.18867924528301888	0.24528301886792453	0.400390625	0.396484375	0.3991228070175439	0.36403508771929827	0.376425855513308	0.3893129770992366	0.37037037037037035	0.3333333333333333	0.1188118811881188	0.31683168316831684	0.22448979591836735	0.3206997084548105	0.2796610169491525	0.3305084745762712	0.10638297872340426	0.24468085106382978	0.30337078651685395	0.2600896860986547	0.2504472271914132	0.1039426523297491	0.18674698795180722	0.20481927710843373	0.22998137802607077	0.2426367461430575	MT024239.1_Phybre2
MW222469.1_Crespe	MW222469.1_Crespe	12925	0.24312175463070604	12903	3137	0.2831858407079646	0.3495575221238938	0.16981132075471697	0.2830188679245283	0.41015625	0.40625	0.3815789473684211	0.35526315789473684	0.38022813688212925	0.37404580152671757	0.38095238095238093	0.3386243386243386	0.08250825082508251	0.32673267326732675	0.23323615160349853	0.3236151603498542	0.2542372881355932	0.3220338983050847	0.10638297872340426	0.2872340425531915	0.3094170403587444	0.2556053811659193	0.2629695885509839	0.05734767025089606	0.16766467065868262	0.2275449101796407	0.2309124767225326	0.265359477124183	MW222469.1_Crespe
MW357297.1_Asiyun	MW357297.1_Asiyun	12925	0.2510859447719516	12892	3237	0.29646017699115046	0.3584070796460177	0.1509433962264151	0.2641509433962264	0.416015625	0.40625	0.38596491228070173	0.35526315789473684	0.3840304182509506	0.3816793893129771	0.4021164021164021	0.3492063492063492	0.10891089108910891	0.33663366336633666	0.24198250728862974	0.3323615160349854	0.2711864406779661	0.3305084745762712	0.0851063829787234	0.2765957446808511	0.31390134529147984	0.27802690582959644	0.27549194991055453	0.07168458781362007	0.20958083832335328	0.2275449101796407	0.22905027932960895	0.253315649867374	MW357297.1_Asiyun
MW357298.1_Hiespe2	MW357298.1_Hiespe2	12925	0.2534687233547787	12901	3270	0.28761061946902655	0.35398230088495575	0.1509433962264151	0.32075471698113206	0.4140625	0.408203125	0.3991228070175439	0.35526315789473684	0.4068441064638783	0.38549618320610685	0.41005291005291006	0.3439153439153439	0.11551155115511551	0.33003300330033003	0.21574344023323616	0.3236151603498542	0.3135593220338983	0.3389830508474576	0.10638297872340426	0.26595744680851063	0.3116591928251121	0.273542600896861	0.26118067978533094	0.08602150537634409	0.20958083832335328	0.25149700598802394	0.23370577281191807	0.24246395806028834	MW357298.1_Hiespe2
