id	display_name	y_coord	r2t_val	match_type	GC_all	p1_ATP6	p2_ATP6	p3_ATP6	p4_ATP8	p5_ATP8	p6_ATP8	p7_COX1	p8_COX1	p9_COX1	p10_COX2	p11_COX2	p12_COX2	p13_COX3	p14_COX3	p15_COX3	p16_CYTB	p17_CYTB	p18_CYTB	p19_ND1	p20_ND1	p21_ND1	p22_ND2	p23_ND2	p24_ND2	p25_ND3	p26_ND3	p27_ND3	p28_ND4L	p29_ND4L	p30_ND4L	p31_ND4	p32_ND4	p33_ND4	p34_ND5	p35_ND5	p36_ND5	p37_ND6	p38_ND6	p39_ND6	p40_rrnl	p41_rrns
NC_086828.1_Arrbre	NC 086828.1 Arrbre	32	2.0925262717999997	exact_or_mapped	0.2282793867120954	0.2831858407079646	0.3230088495575221	0.10619469026548672	0.09433962264150944	0.22641509433962265	0.1509433962264151	0.396484375	0.39453125	0.09375	0.3508771929824561	0.31140350877192985	0.10964912280701754	0.33079847908745247	0.33587786259541985	0.13358778625954199	0.3412698412698413	0.3253968253968254	0.07407407407407407	0.06930693069306931	0.33003300330033003	0.27722772277227725	0.24198250728862974	0.3032069970845481	0.1783625730994152	0.2627118644067797	0.3135593220338983	0.09322033898305085	0.0851063829787234	0.2553191489361702	0.22340425531914893	0.2937219730941704	0.23318385650224216	0.05393258426966292	0.259391771019678	0.053763440860215055	0.2921146953405018	0.18562874251497005	0.2275449101796407	0.08383233532934131	0.20763500931098697	0.19974226804123713
NC_086829.1_Arrpur	NC 086829.1 Arrpur	33	2.0981377361	exact_or_mapped	0.22891006274692074	0.26991150442477874	0.3230088495575221	0.084070796460177	0.16981132075471697	0.20754716981132076	0.1320754716981132	0.39453125	0.400390625	0.12109375	0.35526315789473684	0.3157894736842105	0.10526315789473684	0.33840304182509506	0.3435114503816794	0.1297709923664122	0.3439153439153439	0.3306878306878307	0.08465608465608465	0.06930693069306931	0.32673267326732675	0.2838283828382838	0.2478134110787172	0.3177842565597668	0.14327485380116958	0.2457627118644068	0.3305084745762712	0.1016949152542373	0.07446808510638298	0.2553191489361702	0.2127659574468085	0.29596412556053814	0.242152466367713	0.06292134831460675	0.24686940966010734	0.03942652329749104	0.2939068100358423	0.18562874251497005	0.2215568862275449	0.03592814371257485	0.2048417132216015	0.21141374837872892
NC_051892.1_Arrpal	NC 051892.1 Arrpal	34	2.1148969006	exact_or_mapped	0.22541427907697073	0.28761061946902655	0.3185840707964602	0.09292035398230089	0.1509433962264151	0.20754716981132076	0.09433962264150944	0.388671875	0.40234375	0.0859375	0.34210526315789475	0.3201754385964912	0.09210526315789473	0.34600760456273766	0.35877862595419846	0.09541984732824428	0.35185185185185186	0.328042328042328	0.06613756613756613	0.08250825082508251	0.3333333333333333	0.2838283828382838	0.23615160349854228	0.29737609329446063	0.14619883040935672	0.2288135593220339	0.3135593220338983	0.1016949152542373	0.0425531914893617	0.2553191489361702	0.2127659574468085	0.30493273542600896	0.23542600896860988	0.058426966292134834	0.24329159212880144	0.04838709677419355	0.2867383512544803	0.17365269461077845	0.2155688622754491	0.07784431137724551	0.20204841713221602	0.20876288659793815
NC_086827.1_Theoph	NC 086827.1 Theoph	35	2.511481231	exact_or_mapped	0.29238995660260386	0.3230088495575221	0.3495575221238938	0.1902654867256637	0.18867924528301888	0.2830188679245283	0.18867924528301888	0.4375	0.3984375	0.216796875	0.42543859649122806	0.34649122807017546	0.18421052631578946	0.4068441064638783	0.3816793893129771	0.25190839694656486	0.43386243386243384	0.3492063492063492	0.25925925925925924	0.1551155115511551	0.33003300330033003	0.3465346534653465	0.29737609329446063	0.3236151603498542	0.22514619883040934	0.3050847457627119	0.3305084745762712	0.2796610169491525	0.2765957446808511	0.2765957446808511	0.3191489361702128	0.3295964125560538	0.30269058295964124	0.13258426966292136	0.3005366726296959	0.15770609318996415	0.3207885304659498	0.25748502994011974	0.24550898203592814	0.16766467065868262	0.26536312849162014	0.2793733681462141
NC_086832.1_Themac	NC 086832.1 Themac	36	2.5177648877	exact_or_mapped	0.29109509416414786	0.336283185840708	0.3407079646017699	0.23008849557522124	0.24528301886792453	0.2830188679245283	0.16981132075471697	0.4375	0.396484375	0.185546875	0.4166666666666667	0.35526315789473684	0.17543859649122806	0.41064638783269963	0.3816793893129771	0.2595419847328244	0.4497354497354497	0.35714285714285715	0.2275132275132275	0.16501650165016502	0.3333333333333333	0.33663366336633666	0.30903790087463556	0.3236151603498542	0.23391812865497075	0.288135593220339	0.3389830508474576	0.2796610169491525	0.24468085106382978	0.2765957446808511	0.30851063829787234	0.33183856502242154	0.2937219730941704	0.15730337078651685	0.3041144901610018	0.15412186379928317	0.31362007168458783	0.2694610778443114	0.25149700598802394	0.1497005988023952	0.2579143389199255	0.2679738562091503
KX434849.1_Themil	KX434849.1 Themil	37	2.5190802477	exact_or_mapped	0.2906681479130297	0.29646017699115046	0.35398230088495575	0.21238938053097345	0.20754716981132076	0.2641509433962264	0.22641509433962265	0.439453125	0.396484375	0.212890625	0.4298245614035088	0.3508771929824561	0.17105263157894737	0.4068441064638783	0.37404580152671757	0.2633587786259542	0.43915343915343913	0.35185185185185186	0.19047619047619047	0.17491749174917492	0.33003300330033003	0.33663366336633666	0.29737609329446063	0.3323615160349854	0.23391812865497075	0.288135593220339	0.3418803418803419	0.27350427350427353	0.19148936170212766	0.2765957446808511	0.30851063829787234	0.34080717488789236	0.29596412556053814	0.1393258426966292	0.3112701252236136	0.14695340501792115	0.31362007168458783	0.2754491017964072	0.25149700598802394	0.16167664670658682	0.260707635009311	0.27896995708154504
KU201314.1_Thespe	KU201314.1 Thespe	38	2.4912472475	exact_or_mapped	0.2974757281553398	0.3185840707964602	0.37610619469026546	0.16371681415929204	0.22641509433962265	0.32075471698113206	0.20754716981132076	0.435546875	0.40234375	0.193359375	0.42543859649122806	0.34649122807017546	0.20175438596491227	0.4220532319391635	0.37786259541984735	0.19083969465648856	0.46296296296296297	0.3439153439153439	0.2328042328042328	0.18151815181518152	0.3333333333333333	0.3432343234323432	0.3323615160349854	0.36151603498542273	0.2543859649122807	0.3220338983050847	0.3418803418803419	0.18803418803418803	0.13829787234042554	0.2978723404255319	0.26595744680851063	0.336322869955157	0.2937219730941704	0.1707865168539326	0.32021466905187834	0.17921146953405018	0.3207885304659498	0.32335329341317365	0.2694610778443114	0.2694610778443114	0.2635009310986965	0.2706359945872801
NC_030264.1_Humnad	NC 030264.1 Humnad	39	2.4502825762	exact_or_mapped	0.30686928205923397	0.34513274336283184	0.37610619469026546	0.19911504424778761	0.2641509433962264	0.2830188679245283	0.22641509433962265	0.4453125	0.404296875	0.171875	0.4473684210526316	0.35964912280701755	0.18859649122807018	0.4296577946768061	0.38549618320610685	0.2595419847328244	0.4417989417989418	0.3544973544973545	0.23544973544973544	0.20462046204620463	0.33003300330033003	0.3432343234323432	0.31871345029239767	0.3713450292397661	0.3313782991202346	0.3559322033898305	0.3247863247863248	0.23931623931623933	0.1702127659574468	0.2765957446808511	0.30851063829787234	0.33856502242152464	0.3094170403587444	0.22247191011235956	0.32021466905187834	0.1881720430107527	0.3225806451612903	0.31137724550898205	0.25748502994011974	0.19760479041916168	0.2739981360671016	0.2859007832898172
KX434857.1_Humnad2	KX434857.1 Humnad2	40	2.4540669375	exact_or_mapped	0.30642657559764047	0.3495575221238938	0.37168141592920356	0.19911504424778761	0.24528301886792453	0.2830188679245283	0.22641509433962265	0.44140625	0.40234375	0.1796875	0.4473684210526316	0.35964912280701755	0.20175438596491227	0.42585551330798477	0.38549618320610685	0.2480916030534351	0.4417989417989418	0.3544973544973545	0.2275132275132275	0.21122112211221122	0.3333333333333333	0.3432343234323432	0.3216374269005848	0.3654970760233918	0.3343108504398827	0.3644067796610169	0.3247863247863248	0.24786324786324787	0.1595744680851064	0.2765957446808511	0.2978723404255319	0.33856502242152464	0.3094170403587444	0.2157303370786517	0.31305903398926654	0.18996415770609318	0.31899641577060933	0.31736526946107785	0.25748502994011974	0.20359281437125748	0.27306616961789376	0.28856382978723405
MG888453.1_Leplac	MG888453.1 Leplac	41	2.236515581	exact_or_mapped	0.25824941905499615	0.3185840707964602	0.3495575221238938	0.12831858407079647	0.18867924528301888	0.2830188679245283	0.07547169811320754	0.4140625	0.408203125	0.138671875	0.39035087719298245	0.34210526315789475	0.13596491228070176	0.38783269961977185	0.38549618320610685	0.12595419847328243	0.4126984126984127	0.3492063492063492	0.1349206349206349	0.10561056105610561	0.3333333333333333	0.30033003300330036	0.28362573099415206	0.3460410557184751	0.16715542521994134	0.3220338983050847	0.3050847457627119	0.1864406779661017	0.010638297872340425	0.2765957446808511	0.30851063829787234	0.31390134529147984	0.2623318385650224	0.10112359550561797	0.26475849731663686	0.0985663082437276	0.3064516129032258	0.23353293413173654	0.23952095808383234	0.09580838323353294	0.22439478584729983	0.25773195876288657
OM202571.1_Lepspe	OM202571.1 Lepspe	42	2.3067096982999997	exact_or_mapped	0.2844633862843859	0.37610619469026546	0.3584070796460177	0.16371681415929204	0.18867924528301888	0.4339622641509434	0.09433962264150944	0.419921875	0.40625	0.189453125	0.4298245614035088	0.3508771929824561	0.17105263157894737	0.39923954372623577	0.38549618320610685	0.18702290076335878	0.4470899470899471	0.3439153439153439	0.21164021164021163	0.15841584158415842	0.33663366336633666	0.3201320132013201	0.2857142857142857	0.3673469387755102	0.2134502923976608	0.3305084745762712	0.3220338983050847	0.2033898305084746	0.1276595744680851	0.2978723404255319	0.2765957446808511	0.3273542600896861	0.2757847533632287	0.1101123595505618	0.31663685152057247	0.16845878136200718	0.3207885304659498	0.24550898203592814	0.2634730538922156	0.23952095808383234	0.2383612662942272	0.25945241199478486
OK480879.1_Lepton	OK480879.1 Lepton	43	2.2522546976999998	exact_or_mapped	0.26959443619598344	0.3407079646017699	0.35398230088495575	0.1592920353982301	0.18867924528301888	0.32075471698113206	0.1320754716981132	0.41015625	0.408203125	0.146484375	0.42543859649122806	0.35964912280701755	0.13596491228070176	0.38022813688212925	0.3816793893129771	0.17938931297709923	0.42328042328042326	0.3492063492063492	0.1349206349206349	0.132013201320132	0.32673267326732675	0.3234323432343234	0.2886297376093295	0.3498542274052478	0.2222222222222222	0.2966101694915254	0.3050847457627119	0.1271186440677966	0.11702127659574468	0.2978723404255319	0.26595744680851063	0.31614349775784756	0.2623318385650224	0.1550561797752809	0.2844364937388193	0.11827956989247312	0.3118279569892473	0.2795031055900621	0.2546583850931677	0.13664596273291926	0.22811918063314712	0.2481536189069424
NC_024028.1_Lepalb	NC 024028.1 Lepalb	44	2.2907746074	exact_or_mapped	0.2725698543880362	0.33185840707964603	0.3495575221238938	0.1504424778761062	0.18867924528301888	0.3018867924528302	0.22641509433962265	0.40625	0.40625	0.162109375	0.43859649122807015	0.35964912280701755	0.15789473684210525	0.3840304182509506	0.37786259541984735	0.20229007633587787	0.42592592592592593	0.3492063492063492	0.1455026455026455	0.1782178217821782	0.3234323432343234	0.32673267326732675	0.3032069970845481	0.3538011695906433	0.20760233918128654	0.3125	0.32142857142857145	0.11607142857142858	0.2191780821917808	0.273972602739726	0.2702702702702703	0.3183856502242152	0.25112107623318386	0.12134831460674157	0.27191413237924866	0.12544802867383512	0.3154121863799283	0.27848101265822783	0.25316455696202533	0.13291139240506328	0.23299161230195714	0.2529585798816568
KX434846.1_Amochi	KX434846.1 Amochi	45	2.5323880544	exact_or_mapped	0.2809616130283055	0.3230088495575221	0.3805309734513274	0.13716814159292035	0.20754716981132076	0.24528301886792453	0.16981132075471697	0.443359375	0.40234375	0.193359375	0.4166666666666667	0.34649122807017546	0.13596491228070176	0.4198473282442748	0.3831417624521073	0.15708812260536398	0.42063492063492064	0.34656084656084657	0.17195767195767195	0.1617161716171617	0.3465346534653465	0.3432343234323432	0.27405247813411077	0.3498542274052478	0.24269005847953215	0.3135593220338983	0.3474576271186441	0.2457627118644068	0.19148936170212766	0.2978723404255319	0.26595744680851063	0.3183856502242152	0.27802690582959644	0.1303370786516854	0.295169946332737	0.13440860215053763	0.31362007168458783	0.2754491017964072	0.25748502994011974	0.19760479041916168	0.26256983240223464	0.2381578947368421
NC_057070.1_Amohai	NC 057070.1 Amohai	46	2.6058868009	exact_or_mapped	0.2842088950875562	0.3495575221238938	0.36283185840707965	0.168141592920354	0.20754716981132076	0.2830188679245283	0.20754716981132076	0.439453125	0.4050880626223092	0.197265625	0.4342105263157895	0.34649122807017546	0.17543859649122806	0.40458015267175573	0.3831417624521073	0.17624521072796934	0.42063492063492064	0.34656084656084657	0.17195767195767195	0.1617161716171617	0.33993399339933994	0.3465346534653465	0.27405247813411077	0.3519061583577713	0.24926686217008798	0.3135593220338983	0.3474576271186441	0.2457627118644068	0.13829787234042554	0.2872340425531915	0.2765957446808511	0.32286995515695066	0.27802690582959644	0.1393258426966292	0.3023255813953488	0.16487455197132617	0.31362007168458783	0.25149700598802394	0.24550898203592814	0.2155688622754491	0.25232774674115455	0.24387096774193548
MG888437.1_Amospe	MG888437.1 Amospe	47	2.598528534	exact_or_mapped	0.29603223806571605	0.33185840707964603	0.37168141592920356	0.1902654867256637	0.20754716981132076	0.32075471698113206	0.22641509433962265	0.439453125	0.40234375	0.22265625	0.4298245614035088	0.3508771929824561	0.18859649122807018	0.4312977099236641	0.3831417624521073	0.16475095785440613	0.42857142857142855	0.3412698412698413	0.2222222222222222	0.19471947194719472	0.3432343234323432	0.3465346534653465	0.2857142857142857	0.36656891495601174	0.31378299120234604	0.3474576271186441	0.3333333333333333	0.3076923076923077	0.2127659574468085	0.30851063829787234	0.2765957446808511	0.32286995515695066	0.2802690582959641	0.18651685393258427	0.3112701252236136	0.17204301075268819	0.3172043010752688	0.2694610778443114	0.25748502994011974	0.20958083832335328	0.25512104283054005	0.2532299741602067
NC_037205.1_Troten	NC 037205.1 Troten	48	2.0047727342	exact_or_mapped	0.26636130735191366	0.3185840707964602	0.3584070796460177	0.11946902654867257	0.1509433962264151	0.3018867924528302	0.07547169811320754	0.4207436399217221	0.4050880626223092	0.15459882583170254	0.41228070175438597	0.3333333333333333	0.14035087719298245	0.4220532319391635	0.38549618320610685	0.11450381679389313	0.42592592592592593	0.3439153439153439	0.1402116402116402	0.0924092409240924	0.3333333333333333	0.33993399339933994	0.26239067055393583	0.3323615160349854	0.21052631578947367	0.3305084745762712	0.3305084745762712	0.16101694915254236	0.10638297872340426	0.2765957446808511	0.23404255319148937	0.32062780269058294	0.29596412556053814	0.10786516853932585	0.29338103756708406	0.0931899641577061	0.30824372759856633	0.25748502994011974	0.25149700598802394	0.1317365269461078	0.239292364990689	0.26273458445040215
NC_063851.1_Sinden	NC 063851.1 Sinden	49	2.0242626095	exact_or_mapped	0.2892331525948877	0.33185840707964603	0.3584070796460177	0.17699115044247787	0.18867924528301888	0.33962264150943394	0.1509433962264151	0.44140625	0.40234375	0.224609375	0.42105263157894735	0.36403508771929827	0.2324561403508772	0.42366412213740456	0.3793103448275862	0.1839080459770115	0.455026455026455	0.3492063492063492	0.24338624338624337	0.12211221122112212	0.33003300330033003	0.33663366336633666	0.27988338192419826	0.3498542274052478	0.2894736842105263	0.3389830508474576	0.3389830508474576	0.17796610169491525	0.0851063829787234	0.26595744680851063	0.2553191489361702	0.31390134529147984	0.30269058295964124	0.15730337078651685	0.3041144901610018	0.15591397849462366	0.3154121863799283	0.2634730538922156	0.23952095808383234	0.2215568862275449	0.2467411545623836	0.24903225806451612
NC_037208.1_Eomyun	NC 037208.1 Eomyun	50	2.0909206241	exact_or_mapped	0.26967251280459414	0.3466666666666667	0.37777777777777777	0.08888888888888889	0.16981132075471697	0.2830188679245283	0.1509433962264151	0.44422700587084146	0.410958904109589	0.14677103718199608	0.4605263157894737	0.34210526315789475	0.17982456140350878	0.4372623574144487	0.3931297709923664	0.14885496183206107	0.4312169312169312	0.3439153439153439	0.15079365079365079	0.1188118811881188	0.33003300330033003	0.31683168316831684	0.27113702623906705	0.3323615160349854	0.19298245614035087	0.3275862068965517	0.31896551724137934	0.20689655172413793	0.10638297872340426	0.2765957446808511	0.23404255319148937	0.31390134529147984	0.2600896860986547	0.09887640449438202	0.26833631484794274	0.1039426523297491	0.3100358422939068	0.2694610778443114	0.2155688622754491	0.11377245508982035	0.24953445065176907	0.2710526315789474
NC_037206.1_Scesim	NC 037206.1 Scesim	51	1.8996243225999998	exact_or_mapped	0.27242421893170016	0.3008849557522124	0.36283185840707965	0.10619469026548672	0.18867924528301888	0.3584905660377358	0.18867924528301888	0.4296875	0.40625	0.173828125	0.42543859649122806	0.3684210526315789	0.11842105263157894	0.41825095057034223	0.3816793893129771	0.14885496183206107	0.43386243386243384	0.3544973544973545	0.16666666666666666	0.1353135313531353	0.33003300330033003	0.31353135313531355	0.282798833819242	0.3469387755102041	0.195906432748538	0.3474576271186441	0.3389830508474576	0.19491525423728814	0.11702127659574468	0.2765957446808511	0.26595744680851063	0.3116591928251121	0.2757847533632287	0.1258426966292135	0.27906976744186046	0.1039426523297491	0.3100358422939068	0.2155688622754491	0.25149700598802394	0.18562874251497005	0.24953445065176907	0.2614980289093298
NC_051490.1_Plibim	NC 051490.1 Plibim	52	2.2731017469999997	exact_or_mapped	0.2795440446650124	0.34513274336283184	0.3584070796460177	0.16371681415929204	0.20754716981132076	0.20754716981132076	0.1320754716981132	0.419921875	0.4070450097847358	0.16046966731898238	0.40350877192982454	0.3684210526315789	0.15350877192982457	0.39543726235741444	0.37404580152671757	0.14122137404580154	0.4126984126984127	0.3333333333333333	0.19047619047619047	0.15181518151815182	0.33003300330033003	0.3234323432343234	0.31486880466472306	0.3498542274052478	0.26900584795321636	0.3050847457627119	0.3389830508474576	0.17796610169491525	0.14893617021276595	0.2872340425531915	0.26595744680851063	0.3251121076233184	0.31390134529147984	0.14157303370786517	0.29338103756708406	0.13440860215053763	0.30824372759856633	0.2694610778443114	0.2694610778443114	0.20958083832335328	0.24953445065176907	0.25263157894736843
KX434810.1_Miryun	KX434810.1 Miryun	53	2.2744390079999994	exact_or_mapped	0.2794623319787434	0.34513274336283184	0.3584070796460177	0.1592920353982301	0.20754716981132076	0.22641509433962265	0.1320754716981132	0.419921875	0.4070450097847358	0.15851272015655576	0.3991228070175439	0.3684210526315789	0.14473684210526316	0.39543726235741444	0.37404580152671757	0.14122137404580154	0.41534391534391535	0.335978835978836	0.1931216931216931	0.15181518151815182	0.33003300330033003	0.3234323432343234	0.30994152046783624	0.3498542274052478	0.26608187134502925	0.3050847457627119	0.3389830508474576	0.17796610169491525	0.14893617021276595	0.2872340425531915	0.26595744680851063	0.3251121076233184	0.31390134529147984	0.14157303370786517	0.295169946332737	0.13440860215053763	0.3010752688172043	0.2694610778443114	0.2694610778443114	0.20958083832335328	0.24953445065176907	0.25718608169440244
RBE05_Rivbae	RBE05 Rivbae	54	2.136216807	exact_or_mapped	0.28165777595404184	0.3141592920353982	0.3584070796460177	0.18141592920353983	0.1509433962264151	0.2641509433962264	0.18867924528301888	0.4296875	0.404296875	0.158203125	0.43859649122807015	0.34210526315789475	0.20614035087719298	0.4357976653696498	0.38910505836575876	0.1828793774319066	0.4074074074074074	0.3439153439153439	0.1931216931216931	0.1419141914191419	0.33003300330033003	0.3201320132013201	0.2708333333333333	0.35119047619047616	0.2507462686567164	0.3135593220338983	0.3389830508474576	0.1864406779661017	0.07446808510638298	0.2765957446808511	0.2872340425531915	0.37327188940092165	0.28110599078341014	0.11981566820276497	0.27191413237924866	0.13799283154121864	0.31362007168458783	0.25903614457831325	0.2289156626506024	0.18674698795180722	0.26256983240223464	0.258732212160414
OZ336339.1_Bolbra	OZ336339.1 Bolbra	55	2.0500279735999998	exact_or_mapped	0.264329961577668	0.3333333333333333	0.36619718309859156	0.11267605633802817	0.11320754716981132	0.3018867924528302	0.11320754716981132	0.4375	0.40625	0.1484375	0.40789473684210525	0.35526315789473684	0.11403508771929824	0.4362934362934363	0.3783783783783784	0.14671814671814673	0.41643835616438357	0.35342465753424657	0.1178082191780822	0.1188118811881188	0.3201320132013201	0.3234323432343234	0.2594752186588921	0.3294460641399417	0.21637426900584794	0.336283185840708	0.3185840707964602	0.1592920353982301	0.06593406593406594	0.3076923076923077	0.2967032967032967	0.3218390804597701	0.2735632183908046	0.07373271889400922	0.2808586762075134	0.07347670250896057	0.3172043010752688	0.24691358024691357	0.24074074074074073	0.14814814814814814	0.2467411545623836	0.25161290322580643
NC_037207.1_Schbic	NC 037207.1 Schbic	56	2.5837465788999996	exact_or_mapped	0.253431562621171	0.3230088495575221	0.336283185840708	0.09734513274336283	0.1509433962264151	0.18867924528301888	0.1320754716981132	0.41015625	0.400390625	0.1328125	0.39473684210526316	0.34210526315789475	0.11842105263157894	0.37786259541984735	0.37547892720306514	0.1532567049808429	0.373015873015873	0.3412698412698413	0.14814814814814814	0.12871287128712872	0.3201320132013201	0.3069306930693069	0.25513196480938416	0.31085043988269795	0.16470588235294117	0.2796610169491525	0.3050847457627119	0.13559322033898305	0.1595744680851064	0.2765957446808511	0.24468085106382978	0.32062780269058294	0.273542600896861	0.10112359550561797	0.23971377459749552	0.0931899641577061	0.3064516129032258	0.2694610778443114	0.2215568862275449	0.1377245508982036	0.23277467411545624	0.23759791122715404
KX434841.1_Psespe	KX434841.1 Psespe	57	2.1408483889	exact_or_mapped	0.2521138778993096	0.2831858407079646	0.336283185840708	0.07964601769911504	0.1509433962264151	0.20754716981132076	0.07547169811320754	0.40625	0.4070450097847358	0.12133072407045009	0.3684210526315789	0.3508771929824561	0.09210526315789473	0.3726235741444867	0.38549618320610685	0.13358778625954199	0.3968253968253968	0.3386243386243386	0.13227513227513227	0.1188118811881188	0.32450331125827814	0.3102310231023102	0.23615160349854228	0.3236151603498542	0.19005847953216373	0.2711864406779661	0.3135593220338983	0.15254237288135594	0.07446808510638298	0.2553191489361702	0.2553191489361702	0.3116591928251121	0.273542600896861	0.08764044943820225	0.27191413237924866	0.08422939068100359	0.3207885304659498	0.23952095808383234	0.2694610778443114	0.12574850299401197	0.2383612662942272	0.23412698412698413
MW357303.1_Yermex	MW357303.1 Yermex	58	2.0169647022999997	exact_or_mapped	0.3039299279125649	0.35398230088495575	0.35398230088495575	0.2168141592920354	0.20754716981132076	0.33962264150943394	0.2641509433962264	0.44140625	0.40625	0.23828125	0.4166666666666667	0.35526315789473684	0.2631578947368421	0.42585551330798477	0.3893129770992366	0.2900763358778626	0.4312169312169312	0.3439153439153439	0.2777777777777778	0.19141914191419143	0.32673267326732675	0.3333333333333333	0.27988338192419826	0.34402332361516036	0.28654970760233917	0.3050847457627119	0.3305084745762712	0.3305084745762712	0.18085106382978725	0.26595744680851063	0.2553191489361702	0.3251121076233184	0.2982062780269058	0.1842696629213483	0.28622540250447226	0.16845878136200718	0.3118279569892473	0.2754491017964072	0.2634730538922156	0.23353293413173654	0.28305400372439476	0.2857142857142857
KX434823.1_Hetspe	KX434823.1 Hetspe	59	2.2025256793	exact_or_mapped	0.2514746972989755	0.3008849557522124	0.3495575221238938	0.11946902654867257	0.1320754716981132	0.2641509433962264	0.09433962264150944	0.423828125	0.400390625	0.111328125	0.40350877192982454	0.33771929824561403	0.10087719298245613	0.376425855513308	0.3816793893129771	0.16030534351145037	0.3888888888888889	0.3412698412698413	0.14323607427055704	0.0891089108910891	0.31683168316831684	0.30033003300330036	0.25072886297376096	0.3236151603498542	0.14035087719298245	0.2627118644067797	0.3220338983050847	0.13559322033898305	0.07446808510638298	0.24468085106382978	0.22340425531914893	0.3116591928251121	0.2713004484304933	0.08089887640449438	0.26833631484794274	0.08602150537634409	0.3118279569892473	0.24550898203592814	0.25748502994011974	0.11377245508982035	0.23951537744641194	0.2339572192513369
KX434820.1_Iripol	KX434820.1 Iripol	60	2.0161701893	exact_or_mapped	0.251606181628755	0.3053097345132743	0.3495575221238938	0.11504424778761062	0.16981132075471697	0.24528301886792453	0.11320754716981132	0.423828125	0.40625	0.126953125	0.39473684210526316	0.35964912280701755	0.14912280701754385	0.39923954372623577	0.37786259541984735	0.1183206106870229	0.3941798941798942	0.3412698412698413	0.09788359788359788	0.0891089108910891	0.32673267326732675	0.32673267326732675				0.2627118644067797	0.3050847457627119	0.11016949152542373	0.05319148936170213	0.26595744680851063	0.24468085106382978	0.30269058295964124	0.2556053811659193	0.08089887640449438	0.2629695885509839	0.05555555555555555	0.3100358422939068	0.20958083832335328	0.25149700598802394	0.11976047904191617	0.2291861552853134	0.27602905569007263
NC_077479.1_Chestr	NC 077479.1 Chestr	61	1.9439648010999997	exact_or_mapped	0.24671001703050008	0.3053097345132743	0.35398230088495575	0.08849557522123894	0.09433962264150944	0.32075471698113206	0.09433962264150944	0.4140625	0.408203125	0.1015625	0.39035087719298245	0.36403508771929827	0.08771929824561403	0.4068441064638783	0.3816793893129771	0.09541984732824428	0.40476190476190477	0.3439153439153439	0.10846560846560846	0.0891089108910891	0.33003300330033003	0.30363036303630364	0.2303206997084548	0.3294460641399417	0.16374269005847952	0.2627118644067797	0.3220338983050847	0.059322033898305086	0.07446808510638298	0.26595744680851063	0.2553191489361702	0.3116591928251121	0.2645739910313901	0.06292134831460675	0.2737030411449016	0.04659498207885305	0.3100358422939068	0.20359281437125748	0.25149700598802394	0.09580838323353294	0.23743016759776536	0.23974358974358975
NC_037697.1_Parpol	NC 037697.1 Parpol	62	2.2236385405999997	exact_or_mapped	0.2590524928277894	0.29646017699115046	0.3407079646017699	0.10619469026548672	0.18867924528301888	0.24528301886792453	0.18867924528301888	0.41015625	0.41015625	0.140625	0.40969162995594716	0.34801762114537443	0.14537444933920704	0.38022813688212925	0.37786259541984735	0.10687022900763359	0.4021164021164021	0.335978835978836	0.1746031746031746	0.10561056105610561	0.3201320132013201	0.31353135313531355	0.2565597667638484	0.30903790087463556	0.195906432748538	0.2627118644067797	0.3305084745762712	0.16101694915254236	0.11702127659574468	0.2553191489361702	0.30851063829787234	0.32882882882882886	0.2635135135135135	0.11036036036036036	0.259391771019678	0.10752688172043011	0.31362007168458783	0.25748502994011974	0.23952095808383234	0.11976047904191617	0.23184357541899442	0.24641460234680573
MG888457.1_Pargig	MG888457.1 Pargig	63	2.2010289505	exact_or_mapped	0.2636265097553422	0.3008849557522124	0.336283185840708	0.10176991150442478	0.18867924528301888	0.22641509433962265	0.2830188679245283	0.41796875	0.412109375	0.142578125	0.4008810572687225	0.34801762114537443	0.15418502202643172	0.39543726235741444	0.37786259541984735	0.10687022900763359	0.4126984126984127	0.3306878306878307	0.17989417989417988	0.1254125412541254	0.32673267326732675	0.297029702970297	0.23615160349854228	0.3177842565597668	0.21637426900584794	0.2627118644067797	0.3474576271186441	0.17796610169491525	0.10638297872340426	0.2553191489361702	0.2872340425531915	0.3273542600896861	0.26681614349775784	0.1146067415730337	0.2701252236135957	0.11469534050179211	0.31899641577060933	0.25748502994011974	0.2275449101796407	0.1437125748502994	0.24044734389561975	0.2570332480818414
KY689118.1_Stepor	KY689118.1 Stepor	64	2.2256328171999997	exact_or_mapped	0.2737804397509654	0.34513274336283184	0.34513274336283184	0.12831858407079647	0.24528301886792453	0.20754716981132076	0.16981132075471697	0.41291585127201563	0.4050880626223092	0.1761252446183953	0.3788546255506608	0.3524229074889868	0.15859030837004406	0.3916349809885932	0.3816793893129771	0.183206106870229	0.41798941798941797	0.3412698412698413	0.16666666666666666	0.14655172413793102	0.2974137931034483	0.30603448275862066	0.27405247813411077	0.31486880466472306	0.24269005847953215	0.2711864406779661	0.3474576271186441	0.2457627118644068	0.09574468085106383	0.26595744680851063	0.2872340425531915	0.3116591928251121	0.2914798206278027	0.14157303370786517	0.27549194991055453	0.16308243727598568	0.3064516129032258	0.2754491017964072	0.23952095808383234	0.16167664670658682	0.2516309412861137	0.2490272373540856
